"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/d3P6RpWBZL","http://to.twngo.xyz/2rtK0wU","to.twngo.xyz/2rtK0wU","23.0","46.0","0.0","46.0","0.0","null","null","875270009542647808","null","False","0.0","8.7527000954264781E17","null","False","Thu Jun 15 08:33:26 +0000 2017","null","False","[彰化環盟]農地蓋非法工廠 政府擬輔導合法化 https://t.co/d3P6RpWBZL","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/hIn13YyxKS","http://to.twngo.xyz/2sdjEw5","to.twngo.xyz/2sdjEw5","25.0","48.0","0.0","48.0","0.0","null","null","875270007411933185","null","False","0.0","8.7527000741193318E17","null","False","Thu Jun 15 08:33:26 +0000 2017","null","False","[彰化環盟]漁獲枯竭 台環團籲成立海委會或海洋部 https://t.co/hIn13YyxKS","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/a6C3A5xlQW","http://to.twngo.xyz/2rtKIds","to.twngo.xyz/2rtKIds","26.0","49.0","0.0","49.0","0.0","null","null","875270005658701824","null","False","0.0","8.7527000565870182E17","null","False","Thu Jun 15 08:33:25 +0000 2017","null","False","[彰化環盟]世界海洋日 環團籲成立海洋部保護白海豚 https://t.co/a6C3A5xlQW","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/iq1lpqGdA9","http://to.twngo.xyz/2sdfdkT","to.twngo.xyz/2sdfdkT","28.0","51.0","0.0","51.0","0.0","null","null","875270003796344832","null","False","0.0","8.7527000379634483E17","null","False","Thu Jun 15 08:33:25 +0000 2017","null","False","[彰化環盟]世界海洋日 環團籲政府盡速籌組海洋專責機構 https://t.co/iq1lpqGdA9","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/UcX71eV29o","http://to.twngo.xyz/2rtYc96","to.twngo.xyz/2rtYc96","12.0","35.0","0.0","35.0","0.0","null","null","875262901610795008","null","False","0.0","8.7526290161079501E17","null","False","Thu Jun 15 08:05:11 +0000 2017","null","False","[荒野訊息]中橫健走記 https://t.co/UcX71eV29o","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9wKxw5i7TA","http://to.twngo.xyz/2sdbuUL","to.twngo.xyz/2sdbuUL","20.0","43.0","0.0","43.0","0.0","null","null","875262900000239617","null","False","0.0","8.7526290000023962E17","null","False","Thu Jun 15 08:05:11 +0000 2017","null","False","[荒野訊息]那瑪夏國中山林之美 螢火記 https://t.co/9wKxw5i7TA","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/j1Thh6T0l4","http://to.twngo.xyz/2rua2jz","to.twngo.xyz/2rua2jz","30.0","53.0","0.0","53.0","0.0","null","null","875262897693306880","null","False","0.0","8.7526289769330688E17","null","False","Thu Jun 15 08:05:11 +0000 2017","null","False","[荒野訊息]三生教育的理念與實踐(2)~大自然中的全人教育 https://t.co/j1Thh6T0l4","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/51wrJdFp4y","http://to.twngo.xyz/2sd6WxA","to.twngo.xyz/2sd6WxA","21.0","44.0","0.0","44.0","0.0","null","null","875262896103665665","null","False","0.0","8.7526289610366566E17","null","False","Thu Jun 15 08:05:10 +0000 2017","null","False","[荒野訊息]響應世界地球日 讓生活不碳息 https://t.co/51wrJdFp4y","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pcXdxMAnwL","http://to.twngo.xyz/2rum7VV","to.twngo.xyz/2rum7VV","21.0","44.0","0.0","44.0","0.0","null","null","875262894149165057","null","False","0.0","8.7526289414916506E17","null","False","Thu Jun 15 08:05:10 +0000 2017","null","False","[荒野訊息]尖石大橋-宇老鞍部的春響樂章 https://t.co/pcXdxMAnwL","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/btzHuqo3Oq","http://to.twngo.xyz/2rtM7AB","to.twngo.xyz/2rtM7AB","29.0","52.0","0.0","52.0","0.0","null","null","875259630255042561","null","False","0.0","8.7525963025504256E17","null","False","Thu Jun 15 07:52:12 +0000 2017","null","False","[酷兒權益訊息]【公告】辦公室搬遷，歡迎各位朋友來坐坐！ https://t.co/btzHuqo3Oq","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kpS4ALEdvV","http://to.twngo.xyz/2tp51Fj","to.twngo.xyz/2tp51Fj","29.0","52.0","0.0","52.0","0.0","null","null","875240755975118850","null","False","0.0","8.7524075597511885E17","null","False","Thu Jun 15 06:37:12 +0000 2017","null","False","[荒野訊息]荒野夥伴動起來-台北分會解說花園新城組活動記 https://t.co/kpS4ALEdvV","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ALJ7r5aFX9","http://to.twngo.xyz/2srCK3K","to.twngo.xyz/2srCK3K","30.0","53.0","0.0","53.0","0.0","null","null","875240753777266689","null","False","0.0","8.7524075377726669E17","null","False","Thu Jun 15 06:37:11 +0000 2017","null","False","[荒野訊息]用腳步踏出土地的永續─大坪組六寮棲地調查初體驗 https://t.co/ALJ7r5aFX9","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/m7JQuRFRzv","http://to.twngo.xyz/2ryojqw","to.twngo.xyz/2ryojqw","29.0","52.0","0.0","52.0","0.0","null","null","875237987243761664","null","False","0.0","8.7523798724376166E17","null","False","Thu Jun 15 06:26:11 +0000 2017","null","False","[環資訊息]空污越減越肥？ 環保署提高屏空污總量管制修正 https://t.co/m7JQuRFRzv","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8T9GHK4LKC","http://to.twngo.xyz/2t4rY1a","to.twngo.xyz/2t4rY1a","46.0","69.0","0.0","69.0","0.0","null","null","875233764103905281","null","False","0.0","8.7523376410390528E17","null","False","Thu Jun 15 06:09:25 +0000 2017","null","False","[蠻野心足訊息]【亞泥展限違法  行政院出來面對】 ─  公民齊志 修補山林  聯合新聞搞 https://t.co/8T9GHK4LKC","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oobQHz2KyS","http://to.twngo.xyz/2ru2BJ5","to.twngo.xyz/2ru2BJ5","25.0","48.0","0.0","48.0","0.0","null","null","875213366305804288","null","False","0.0","8.7521336630580429E17","null","False","Thu Jun 15 04:48:21 +0000 2017","null","False","[彰化環盟]漢寶溼地擬設離岸風機 公聽會反對聲起 https://t.co/oobQHz2KyS","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2XSv4NkTfu","http://to.twngo.xyz/2sCspTd","to.twngo.xyz/2sCspTd","18.0","41.0","0.0","41.0","0.0","null","null","875210578863824896","null","False","0.0","8.752105788638249E17","null","False","Thu Jun 15 04:37:17 +0000 2017","null","False","[荒野訊息]走讀曾文溪母親河(上) https://t.co/2XSv4NkTfu","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4qZTcPZeH7","http://to.twngo.xyz/2scFTCg","to.twngo.xyz/2scFTCg","35.0","58.0","0.0","58.0","0.0","null","null","875199546195836928","null","False","0.0","8.7519954619583693E17","null","False","Thu Jun 15 03:53:26 +0000 2017","null","False","[環資訊息]亞泥稱願減四成 環團：騙人！ 減掉本來不能開採的蛋白而已 https://t.co/4qZTcPZeH7","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/eUMAiHPPS2","http://to.twngo.xyz/2t45Q7r","to.twngo.xyz/2t45Q7r","32.0","55.0","0.0","55.0","0.0","null","null","875197042221608960","null","False","0.0","8.7519704222160896E17","null","False","Thu Jun 15 03:43:29 +0000 2017","null","False","[環資訊息]從環境冷感到深情款款 古國廷要用一輩子訴說土地的美 https://t.co/eUMAiHPPS2","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ksUjCy2Uj3","http://to.twngo.xyz/2t48ZE7","to.twngo.xyz/2t48ZE7","34.0","57.0","0.0","57.0","0.0","null","null","875189408911196163","null","False","0.0","8.7518940891119616E17","null","False","Thu Jun 15 03:13:09 +0000 2017","null","False","[環資訊息]日本「里山大師」養成班培力社區  幕後推手來台分享秘訣 https://t.co/ksUjCy2Uj3","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/rbHmhTbN9Q","http://to.twngo.xyz/2ry2lUL","to.twngo.xyz/2ry2lUL","27.0","50.0","0.0","50.0","0.0","null","null","875186912826359809","null","False","0.0","8.7518691282635981E17","null","False","Thu Jun 15 03:03:14 +0000 2017","null","False","[環資訊息]起飛中的「共享單車」 是盛世，還是瘋狂？ https://t.co/rbHmhTbN9Q","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/JNXtzqlme5","http://to.twngo.xyz/2sCqQVn","to.twngo.xyz/2sCqQVn","29.0","52.0","0.0","52.0","0.0","null","null","875184432625442816","null","False","0.0","8.7518443262544282E17","null","False","Thu Jun 15 02:53:23 +0000 2017","null","False","[環資訊息]【捕鯨】鯨生鯨逝：持續獵捕，是需要還是貪婪？ https://t.co/JNXtzqlme5","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","53.0","59.0","https://t.co/hlEn4p6wPq","http://to.twngo.xyz/2rj3Kz1","to.twngo.xyz/2rj3Kz1","29.0","52.0","0.0","65.0","0.0","null","null","875181145629052928","null","False","0.0","8.7518114562905293E17","null","False","Thu Jun 15 02:40:19 +0000 2017","null","False","[民主書院訊息]湖南美侖化工廠污染兒童繼續呈現鉛中毒症狀 https://t.co/hlEn4p6wPq #China #中國人權","zh","","null","null","null"
"","","","","","","","","","中國人權","60.0","65.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","45.0","51.0","https://t.co/GhF9gfDifW","http://to.twngo.xyz/2sCaRXo","to.twngo.xyz/2sCaRXo","21.0","44.0","0.0","57.0","0.0","null","null","875181143359971328","null","False","0.0","8.7518114335997133E17","null","False","Thu Jun 15 02:40:19 +0000 2017","null","False","[民主書院訊息]程翔稱中央令一國兩制走樣 https://t.co/GhF9gfDifW #China #中國人權","zh","","null","null","null"
"","","","","","","","","","中國人權","52.0","57.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GjkSb6jlIR","http://to.twngo.xyz/2sC2J9r","to.twngo.xyz/2sC2J9r","30.0","53.0","0.0","53.0","0.0","null","null","875180335406952449","null","False","0.0","8.7518033540695245E17","null","False","Thu Jun 15 02:37:06 +0000 2017","null","False","New videos from 地球公民基金會 (CET) https://t.co/GjkSb6jlIR","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CmPvOxvCMC","http://to.twngo.xyz/2sCaBHP","to.twngo.xyz/2sCaBHP","30.0","53.0","0.0","53.0","0.0","null","null","875179357836378112","null","False","0.0","8.7517935783637811E17","null","False","Thu Jun 15 02:33:13 +0000 2017","null","False","[環資訊息]睡不好危機！ 哈佛研究證實 夜間高溫與失眠有關 https://t.co/CmPvOxvCMC","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","62.0","68.0","https://t.co/aV5C1LDz08","http://to.twngo.xyz/2riU47R","to.twngo.xyz/2riU47R","38.0","61.0","0.0","74.0","0.0","null","null","875178664345862144","null","False","0.0","8.7517866434586214E17","null","False","Thu Jun 15 02:30:28 +0000 2017","null","False","[民主書院訊息]中石油數百下崗工人追討養老金 成都500警驅散 多人被抓打 https://t.co/aV5C1LDz08 #China #中國人權","ja","","null","null","null"
"","","","","","","","","","中國人權","69.0","74.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","67.0","73.0","https://t.co/6i0oCi1ND3","http://to.twngo.xyz/2sCebSr","to.twngo.xyz/2sCebSr","43.0","66.0","0.0","79.0","0.0","null","null","875178661795811328","null","False","0.0","8.7517866179581133E17","null","False","Thu Jun 15 02:30:27 +0000 2017","null","False","[民主書院訊息]台灣學者：北京對台祭出的外交戰不是“雪崩式斷交”，而是“陣雨式斷交” https://t.co/6i0oCi1ND3 #China #中國人權","zh","","null","null","null"
"","","","","","","","","","中國人權","74.0","79.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/48H18OtahX","http://to.twngo.xyz/2t4f2sk","to.twngo.xyz/2t4f2sk","25.0","48.0","0.0","48.0","0.0","null","null","875176892416102401","null","False","0.0","8.751768924161024E17","null","False","Thu Jun 15 02:23:25 +0000 2017","null","False","[環資訊息]蘭嶼珊瑚健康優 蝕骨海綿覆蓋增引關注 https://t.co/48H18OtahX","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8fWcHB6zAN","http://to.twngo.xyz/2riZQpV","to.twngo.xyz/2riZQpV","53.0","76.0","0.0","76.0","0.0","null","null","875176612647628801","null","False","0.0","8.751766126476288E17","null","False","Thu Jun 15 02:22:19 +0000 2017","null","False","Frontier Foundation: ""小小改變 讓所有孩子開心玩"" and more videos https://t.co/8fWcHB6zAN","zh","","null","null","null"
"null","False","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jackie  May","SilverWolf2463","3.0","18.0","35003386","3.5003386E7","","","","https://t.co/3t5bZJCYFG","http://mo.nu/r/NGOnewsTW/4408/4?uid=4yjj","mo.nu/r/NGOnewsTW/44…","84.0","107.0","0.0","132.0","0.0","null","null","874951587260542976","null","False","0.0","8.7495158726054298E17","null","False","Wed Jun 14 11:28:08 +0000 2017","null","False","RT @SilverWolf2463: Join and help @NGOnewsTW spread the word. Donate a tweet a day. https://t.co/3t5bZJCYFG ☞https://t.co/28OtUbUcol","en","","null","null","null"
"","","","NGO news from Taiwan","NGOnewsTW","34.0","44.0","770241326172418048","7.7024132617241805E17","","","","https://t.co/28OtUbUcol","http://justcoz.org","justcoz.org","109.0","132.0","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/J3tqDZfJcv","http://to.twngo.xyz/2ruMA0P","to.twngo.xyz/2ruMA0P","34.0","57.0","0.0","57.0","0.0","null","null","874931490953539584","null","False","0.0","8.7493149095353958E17","null","False","Wed Jun 14 10:08:17 +0000 2017","null","False","[環資訊息]航空城第三跑道直接進二階 未納蛋白區 居民批環評作半套 https://t.co/J3tqDZfJcv","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ptNSkDffsH","http://to.twngo.xyz/2rZY0ND","to.twngo.xyz/2rZY0ND","36.0","59.0","0.0","59.0","0.0","null","null","874928504944701442","null","False","0.0","8.7492850494470144E17","null","False","Wed Jun 14 09:56:25 +0000 2017","null","False","[高教工會訊息]兼任教師不是免洗筷——反對解聘兼任教師，保障學生受教權 https://t.co/ptNSkDffsH","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2sJ79gBbay","http://to.twngo.xyz/2s9EJaN","to.twngo.xyz/2s9EJaN","35.0","58.0","0.0","58.0","0.0","null","null","874926713096081408","null","False","0.0","8.7492671309608141E17","null","False","Wed Jun 14 09:49:18 +0000 2017","null","False","[環資訊息]環評子法公聽 環團籲礦業展限納環評脫鉤先走 詹順貴：無法 https://t.co/2sJ79gBbay","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/aDj3MOqEGn","http://to.twngo.xyz/2s8XkE0","to.twngo.xyz/2s8XkE0","41.0","64.0","0.0","64.0","0.0","null","null","874864851746791424","null","False","0.0","8.7486485174679142E17","null","False","Wed Jun 14 05:43:29 +0000 2017","null","False","[環資訊息]齊柏林效應  政院拍版下會期優先修《礦業法》 70多個礦場將重作環評 https://t.co/aDj3MOqEGn","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xSHVl0Roy3","http://to.twngo.xyz/2tkcsh1","to.twngo.xyz/2tkcsh1","56.0","79.0","0.0","79.0","0.0","null","null","874852991458832385","null","False","0.0","8.7485299145883238E17","null","False","Wed Jun 14 04:56:21 +0000 2017","null","False","[婦女新知訊息]年金改革不該逃避多數老人給付過低的現實 我們要求兌現總統政見，立法院應優先處理「基礎年金法」！ https://t.co/xSHVl0Roy3","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1UEAoo1IlI","http://to.twngo.xyz/2smF77R","to.twngo.xyz/2smF77R","28.0","51.0","0.0","51.0","0.0","null","null","874852989193916418","null","False","0.0","8.7485298919391642E17","null","False","Wed Jun 14 04:56:21 +0000 2017","null","False","[婦女新知訊息]【投書】【自由廣場】拉開年金改革的視野 https://t.co/1UEAoo1IlI","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FgUKYicYU9","http://to.twngo.xyz/2rfEIAR","to.twngo.xyz/2rfEIAR","24.0","47.0","0.0","47.0","0.0","null","null","874842558966489089","null","False","0.0","8.7484255896648909E17","null","False","Wed Jun 14 04:14:54 +0000 2017","null","False","[蠻野心足訊息]看見台灣，民進黨必須停下亞泥  https://t.co/FgUKYicYU9","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YWNs4U44Fu","http://to.twngo.xyz/2rYWRpm","to.twngo.xyz/2rYWRpm","28.0","51.0","0.0","51.0","0.0","null","null","874827031112036352","null","False","0.0","8.7482703111203635E17","null","False","Wed Jun 14 03:13:12 +0000 2017","null","False","[環資訊息]【捕鯨】鯨生鯨逝：被「名義」遮掩的保育問題 https://t.co/YWNs4U44Fu","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6ib8OfGTGD","http://to.twngo.xyz/2s8EOvk","to.twngo.xyz/2s8EOvk","33.0","56.0","0.0","56.0","0.0","null","null","874824629927510016","null","False","0.0","8.7482462992751002E17","null","False","Wed Jun 14 03:03:39 +0000 2017","null","False","[環資訊息]聯合國報告：全球不當漁業補貼破兆元 加速海洋資源耗竭 https://t.co/6ib8OfGTGD","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","55.0","61.0","https://t.co/LsbFmEQgaj","http://to.twngo.xyz/2smpbCJ","to.twngo.xyz/2smpbCJ","31.0","54.0","0.0","67.0","0.0","null","null","874818894988554240","null","False","0.0","8.7481889498855424E17","null","False","Wed Jun 14 02:40:52 +0000 2017","null","False","[民主書院訊息]《紐約時報》： 中國工廠領略了美國工會的厲害 https://t.co/LsbFmEQgaj #China #中國人權","zh","","null","null","null"
"","","","","","","","","","中國人權","62.0","67.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","52.0","58.0","https://t.co/YltpGBXUUX","http://to.twngo.xyz/2sqpM7a","to.twngo.xyz/2sqpM7a","28.0","51.0","0.0","64.0","0.0","null","null","874816383145701376","null","False","0.0","8.7481638314570138E17","null","False","Wed Jun 14 02:30:53 +0000 2017","null","False","[民主書院訊息]中國河南駐馬店一女子遭二次碾壓無人施救 https://t.co/YltpGBXUUX #China #中國人權","zh","","null","null","null"
"","","","","","","","","","中國人權","59.0","64.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","53.0","59.0","https://t.co/CbzBnQ1HLL","http://to.twngo.xyz/2t0pTU4","to.twngo.xyz/2t0pTU4","29.0","52.0","0.0","65.0","0.0","null","null","874816379920289794","null","False","0.0","8.7481637992028979E17","null","False","Wed Jun 14 02:30:52 +0000 2017","null","False","[民主書院訊息]李柱銘指香港“一國兩制”變“共產黨治港” https://t.co/CbzBnQ1HLL #China #中國人權","zh","","null","null","null"
"","","","","","","","","","中國人權","60.0","65.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","59.0","65.0","https://t.co/Mt4HEOKZVk","http://to.twngo.xyz/2sqn0yT","to.twngo.xyz/2sqn0yT","35.0","58.0","0.0","71.0","0.0","null","null","874816375830827009","null","False","0.0","8.7481637583082701E17","null","False","Wed Jun 14 02:30:51 +0000 2017","null","False","[民主書院訊息]台巴斷交》蔡英文：主權不容交換　絕不在威脅下妥協讓步 https://t.co/Mt4HEOKZVk #China #中國人權","zh","","null","null","null"
"","","","","","","","","","中國人權","66.0","71.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7gLh97orY0","http://to.twngo.xyz/2t0s1eK","to.twngo.xyz/2t0s1eK","35.0","58.0","0.0","58.0","0.0","null","null","874812940637143040","null","False","0.0","8.7481294063714304E17","null","False","Wed Jun 14 02:17:12 +0000 2017","null","False","[親子共學訊息]新鮮的空氣不是奢侈品  610雲林反空污遊行參與心得 https://t.co/7gLh97orY0","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/E9QCyHAT3o","http://to.twngo.xyz/2sXQjpE","to.twngo.xyz/2sXQjpE","37.0","60.0","0.0","60.0","0.0","null","null","874624226807996422","null","False","0.0","8.7462422680799642E17","null","False","Tue Jun 13 13:47:20 +0000 2017","null","False","[同志熱線訊息]2017/06/18(日) 同志父母親人座談會[台北場] https://t.co/E9QCyHAT3o","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/EMTMA0lGjH","http://to.twngo.xyz/2rqPNi1","to.twngo.xyz/2rqPNi1","36.0","59.0","0.0","59.0","0.0","null","null","874594036782387201","null","False","0.0","8.745940367823872E17","null","False","Tue Jun 13 11:47:22 +0000 2017","null","False","[同志熱線訊息]2017/06/18(日) [同志父母聚會]4月台中場 https://t.co/EMTMA0lGjH","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/s1N6WAfhEc","http://to.twngo.xyz/2rmdqgl","to.twngo.xyz/2rmdqgl","52.0","75.0","0.0","75.0","0.0","null","null","874565589536194560","null","False","0.0","8.7456558953619456E17","null","False","Tue Jun 13 09:54:19 +0000 2017","null","False","[蠻野心足訊息]從亞泥案反思原住民基本法第21條諮商同意參與權的落實 (原文刊載於「法扶基金會」網站) https://t.co/s1N6WAfhEc","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yEXRPsj6Dn","http://to.twngo.xyz/2rqeoDy","to.twngo.xyz/2rqeoDy","27.0","50.0","0.0","50.0","0.0","null","null","874564142476210176","null","False","0.0","8.7456414247621018E17","null","False","Tue Jun 13 09:48:34 +0000 2017","null","False","[環資訊息]土城金城路老榕樹「失蹤」 議員質詢問下落 https://t.co/yEXRPsj6Dn","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AbzjbYcEkM","http://to.twngo.xyz/2rqqWun","to.twngo.xyz/2rqqWun","28.0","51.0","0.0","51.0","0.0","null","null","874563887647133696","null","False","0.0","8.745638876471337E17","null","False","Tue Jun 13 09:47:34 +0000 2017","null","False","伊甸基金會 just uploaded a video https://t.co/AbzjbYcEkM","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/lhq3D13FiR","http://to.twngo.xyz/2rVwxwq","to.twngo.xyz/2rVwxwq","28.0","51.0","0.0","51.0","0.0","null","null","874563883654160388","null","False","0.0","8.7456388365416038E17","null","False","Tue Jun 13 09:47:33 +0000 2017","null","False","伊甸基金會 just uploaded a video https://t.co/lhq3D13FiR","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/60uLY8NKBc","http://to.twngo.xyz/2sWFFzc","to.twngo.xyz/2sWFFzc","43.0","66.0","0.0","66.0","0.0","null","null","874530477671161856","null","False","0.0","8.7453047767116186E17","null","False","Tue Jun 13 07:34:48 +0000 2017","null","False","[慈林基金會]《家鄉保衛戰》紀錄片放映與座談，黃淑梅（導演）主講，歡迎免費入場參加！ https://t.co/60uLY8NKBc","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Bh1TqiulyB","http://to.twngo.xyz/2sw3rEX","to.twngo.xyz/2sw3rEX","29.0","52.0","0.0","52.0","0.0","null","null","874527605692780544","null","False","0.0","8.7452760569278054E17","null","False","Tue Jun 13 07:23:23 +0000 2017","null","False","[環資訊息]反空污遊行後 六輕13張生煤許可證順利獲展延 https://t.co/Bh1TqiulyB","zh","","null","null","null"
